TKT,VER,N1A,N1B,N1C,N2A,N2B,N2C,N3A,N3B,N3C,N4A,N4B,N4C,N5A,N5B,N5C,I1,I2,I3,I4,I5,I6,I7,I8,P,U
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner06.ai,1,1
214,1661,,5,7,,19,17,,43,31,,56,55,,74,66,base02.ai,,,,,,,,1,1
198,865,,8,5,,25,21,,45,42,,49,59,,65,70,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
90,19580,,12,1,,18,,,31,37,,51,55,,70,67,base02.ai,free02_b.ai,,,,,,,1,1
244,7654,1,,,,,,39,,,49,,,,66,74,base03.ai,free02.ai,eeyore05.ai,,,,,,1,2
266,9293,13,,,26,,,32,,,57,,,,,,base01.ai,free05.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
268,13241,9,,,16,,,33,,,59,,,,,,base01.ai,free05.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
113,3882,11,,,,,,,,,56,,,65,,,base01.ai,free02.ai,free03.ai,,,,,,1,3
205,4748,,2,15,,18,28,,40,33,,57,50,,71,64,base02.ai,,,,,,,,1,3
52,26,,15,3,,30,,,45,33,,60,48,,,63,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner03.ai,1,3
89,15873,,7,2,,22,,,38,42,,51,59,,61,67,base02.ai,free02_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner08.ai,nonwinner03.ai,1,3
161,1633,,6,2,,22,18,,34,42,,54,56,,64,62,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner05.ai,1,4
240,1956,8,,,,,,,43,44,49,,,66,,,base03.ai,free02.ai,eeyore03.ai,,,,,,1,4
354,18302,15,,,19,,,34,,,48,,,63,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner06.ai,1,4
77,1047,,13,1,,,23,,37,43,,50,59,,64,72,base02.ai,free02_a.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner07.ai,nonwinner01.ai,1,4
148,8333,,9,5,,16,18,,32,36,,56,49,,69,74,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner07.ai,1,4
367,18011,10,,,28,,,39,,,51,,,71,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
140,9578,,2,7,,22,20,,43,39,,52,59,,67,61,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner03.ai,1,1
260,265,14,,,25,,,40,,,60,,,,,,base01.ai,free05.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner09.ai,1,1
360,25808,7,,,25,,,43,,,52,,,67,,,base01.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner04.ai,1,1
152,21138,,3,7,,30,26,,31,43,,51,57,,74,67,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner01.ai,1,2
138,17722,,3,1,,23,18,,38,40,,54,51,,61,64,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner08.ai,1,2
38,5657,,2,6,,26,,,,45,,48,56,,61,68,base02.ai,free02_b.ai,free03_a.ai,,,,,,1,2
237,5315,12,,,,,,,33,37,56,,,73,,,base03.ai,free02.ai,eeyore03.ai,,,,,,1,2
368,12404,6,,,23,,,34,,,60,,,73,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner05.ai,1,2
212,9428,,6,14,,30,22,,42,31,,55,46,,68,75,base02.ai,,,,,,,,1,2
171,14149,,8,13,,21,18,,41,39,,59,47,,74,65,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
305,7484,14,,,,25,27,45,,,52,,,71,,,base03.ai,eeyore02.ai,,,,,,,1,2
141,14552,,7,1,,20,19,,33,36,,57,47,,71,61,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner04.ai,1,3
177,1386,,9,13,,20,19,,45,42,,56,51,,73,62,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
338,12356,6,,,23,,,,39,44,54,,,61,,,base03.ai,eeyore03.ai,,,,,,,1,3
139,23335,,8,11,,27,29,,37,32,,48,55,,62,67,base02.ai,,,,,,,,1,3
278,18133,13,,,,,,41,,,47,,,67,,,base01.ai,free02.ai,,,,,,,1,3
257,7753,4,,,,,,32,,,57,,,73,,,base01.ai,free02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner03.ai,1,3
213,6156,,2,1,,21,19,,43,31,,50,56,,74,65,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner06.ai,1,3
261,10637,10,,,,,,32,,,57,,,74,,,base01.ai,free02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner06.ai,1,4
312,5339,4,,,,16,21,39,,,54,,,64,,,base03.ai,eeyore02.ai,,,,,,,1,4
215,3010,,1,10,,25,16,,34,40,,50,51,,75,66,base02.ai,,,,,,,,1,4
63,16978,,2,8,,,23,,39,36,,49,52,,69,68,base02.ai,free02_a.ai,,,,,,,1,4
207,17141,,14,7,,20,16,,43,41,,50,52,,65,64,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner06.ai,1,4
363,5650,4,,,18,,,45,,,56,,,69,,,base01.ai,,,,,,,,1,4
309,7213,4,,,28,,,40,,,,55,56,67,,,base03.ai,eeyore04.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner04.ai,1,4
98,7226,,15,8,,17,30,,41,32,,47,52,,69,,base02.ai,free05_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner06.ai,1,1
75,17063,,10,12,,27,,,38,39,,47,55,,67,69,base02.ai,free02_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner09.ai,1,1
289,232,9,,,29,,,,42,43,49,,,,73,75,base03.ai,eeyore03.ai,eeyore05.ai,,,,,,1,1
138,17722,,3,1,,23,18,,38,40,,54,51,,61,64,base02.ai,,,,,,,,1,1
85,6389,,2,10,,22,,,34,33,,50,58,,65,61,base02.ai,free02_b.ai,,,,,,,1,1
251,4523,4,,,,,,37,,,52,,,74,,,base01.ai,free02.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner02.ai,1,1
174,5932,,7,11,,29,28,,39,35,,53,50,,70,71,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner01.ai,1,2
362,26983,9,,,30,,,41,,,52,,,66,,,base01.ai,,,,,,,,1,2
47,10934,,4,10,,,17,,42,36,,56,55,,72,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner09.ai,1,2
130,15195,,,,20,,,44,,,,47,55,,64,66,base03.ai,free01.ai,eeyore04.ai,eeyore05.ai,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
253,19498,10,,,,,,44,,,56,,,69,,,base01.ai,free02.ai,,,,,,,1,2
71,24835,,14,5,,,26,,37,41,,56,50,,73,74,base02.ai,free02_a.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
363,5650,4,,,18,,,45,,,56,,,69,,,base01.ai,,,,,,,,1,3
348,22174,8,,,24,,,41,,,,55,56,62,,,base03.ai,eeyore04.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner02.ai,1,3
92,21756,,6,4,,25,,,35,40,,50,48,,71,65,base02.ai,free02_b.ai,,,,,,,1,3
392,22850,12,,,27,,,42,,,56,,,63,,,base01.ai,,,,,,,,1,3
202,5725,,5,10,,23,28,,37,34,,59,50,,75,69,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner05.ai,1,3
105,15724,,7,12,,23,,,33,36,,56,47,,65,75,base02.ai,free02_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner03.ai,1,4
347,19512,7,,,20,,,,40,42,51,,,64,,,base03.ai,eeyore03.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner04.ai,nonwinner05.ai,1,4
210,21234,,6,14,,30,18,,40,35,,50,53,,73,62,base02.ai,,,,,,,,1,4
336,21997,9,,,23,,,,33,41,48,,,66,,,base03.ai,eeyore03.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner01.ai,1,1
288,16883,6,,,,19,23,33,,,54,,,,61,65,base03.ai,eeyore02.ai,eeyore05.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner01.ai,1,1
227,6946,,7,6,,24,23,,36,35,,48,53,,73,74,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner05.ai,1,1
320,8422,11,,,22,,,43,,,50,,,,63,70,base03.ai,eeyore05.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
102,12565,,11,15,,25,17,,39,35,,50,53,,64,,base02.ai,free05_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner06.ai,1,1
203,25695,,4,15,,24,25,,45,35,,54,52,,74,68,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner09.ai,1,2
154,19761,,5,6,,24,21,,40,39,,49,56,,72,70,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner06.ai,1,2
110,8902,,5,13,,28,25,,39,40,,56,49,,70,,base02.ai,free05_b.ai,,,,,,,1,2
397,4503,13,,,23,,,43,,,55,,,70,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner04.ai,1,2
223,3819,,3,7,,27,17,,36,37,,52,48,,62,72,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
50,17801,,7,8,,,17,,35,33,,59,52,,68,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,2
151,8418,,2,15,,30,23,,40,41,,50,59,,65,74,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner08.ai,1,3
93,17621,,12,13,,18,30,,40,32,,47,53,,65,,base02.ai,free05_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner02.ai,1,3
240,1956,8,,,,,,,43,44,49,,,66,,,base03.ai,free02.ai,eeyore03.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner03.ai,1,3
110,8902,,5,13,,28,25,,39,40,,56,49,,70,,base02.ai,free05_b.ai,,,,,,,1,3
369,21590,14,,,29,,,44,,,56,,,71,,,base01.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
252,1869,3,,,,,,40,,,58,,,63,,,base01.ai,free02.ai,,,,,,,1,3
132,20177,,11,6,,27,22,,41,36,,55,56,,64,63,base02.ai,,,,,,,,1,3
242,13657,15,,,,,,35,,,,52,54,69,,,base03.ai,free02.ai,eeyore04.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner05.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner02.ai,1,4
285,13292,,9,10,,20,30,39,,,51,,,74,,,base03.ai,eeyore01.ai,eeyore02.ai,,,,,,1,4
329,6717,14,,,,23,27,44,,,55,,,63,,,base03.ai,eeyore02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner07.ai,nonwinner09.ai,1,1
330,22437,15,,,,21,22,32,,,60,,,73,,,base03.ai,eeyore02.ai,,,,,,,1,1
47,10934,,4,10,,,17,,42,36,,56,55,,72,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,1
94,4676,,6,13,,21,,,39,43,,51,59,,68,62,base02.ai,free02_b.ai,,,,,,,1,1
199,11483,,2,7,,25,18,,31,37,,56,52,,72,65,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner09.ai,1,1
110,8902,,5,13,,28,25,,39,40,,56,49,,70,,base02.ai,free05_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
200,20935,,2,7,,20,27,,40,33,,50,57,,66,73,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner05.ai,1,1
147,15172,,4,2,,25,16,,40,41,,55,56,,62,70,base02.ai,,,,,,,,1,1
48,23377,,7,1,,,19,,34,32,,52,56,,66,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,1
342,22026,4,,,25,,,34,,,58,,,,61,73,base03.ai,eeyore05.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner06.ai,1,2
9,7379,,,5,,25,,,45,31,,53,47,,,69,base02.ai,free01_a.ai,free02_b.ai,free05_a.ai,,,,,1,2
306,1005,,10,15,22,,,35,,,59,,,68,,,base03.ai,eeyore01.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner05.ai,1,2
66,5191,,1,9,,,27,,39,41,,50,48,,70,75,base02.ai,free02_a.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner02.ai,1,2
86,10505,,6,12,,,29,,43,37,,47,56,,72,65,base02.ai,free02_a.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner07.ai,1,3
233,20754,12,,,,,,33,,,60,,,,62,75,base03.ai,free02.ai,eeyore05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner09.ai,1,3
40,22838,,4,6,,19,,,43,38,,49,54,,,66,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,3
61,22617,,10,9,,30,,,35,31,,59,56,,70,61,base02.ai,free02_b.ai,,,,,,,1,3
218,9347,,13,2,,28,20,,32,43,,57,49,,69,67,base02.ai,,,,,,,,1,3
14,26576,,,2,,,16,,41,38,,57,53,,61,,base02.ai,free01_a.ai,free02_a.ai,free05_b.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner02.ai,1,3
361,25872,14,,,21,,,33,,,47,,,64,,,base01.ai,,,,,,,,1,3
359,21010,8,,,20,,,38,,,55,,,63,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
172,7998,,12,5,,17,16,,39,36,,56,55,,62,72,base02.ai,,,,,,,,1,4
159,10375,,3,4,,22,29,,33,40,,52,58,,68,67,base02.ai,,,,,,,,1,4
147,15172,,4,2,,25,16,,40,41,,55,56,,62,70,base02.ai,,,,,,,,1,4
249,988,14,,,,,,32,,,53,,,64,,,base01.ai,free02.ai,,,,,,,1,4
106,17242,,6,5,,25,21,,37,32,,49,59,,,73,base02.ai,free05_a.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner02.ai,1,4
365,7433,14,,,20,,,32,,,53,,,73,,,base01.ai,,,,,,,,1,4
